date,se,browser,hits,hits_fixed,hits_week_trend,hits_week_seasonal,hits_year_trend,hits_year_seasonal
2016-06-29,search,opera,10107540.0,10107540.0,9330166.0,9912613.0,10451750.0,8827885.0
2016-06-29,yandex,opera,7228972.0,7228972.0,6650770.0,7088964.0,7507272.0,6268109.0
2016-06-30,search,opera,9898910.0,9898910.0,9307030.0,9826643.0,10435517.0,8781034.0
2016-06-30,yandex,opera,7074724.0,7074724.0,6631248.0,7023712.0,7495736.0,6233280.0
2016-07-01,search,opera,9050231.0,9050231.0,9283893.0,9109862.0,10419284.0,8746386.0
2016-07-01,yandex,opera,6450658.0,6450658.0,6611727.0,6493244.0,7484201.0,6207627.0
2016-07-02,search,opera,7554790.0,7554790.0,9254308.0,7610672.0,10403052.0,8716610.0
2016-07-02,yandex,opera,5284253.0,5284253.0,6588784.0,5334710.0,7472666.0,6185749.0
2016-07-03,search,opera,8192304.0,8192304.0,9224723.0,8304698.0,10386819.0,8702094.0
2016-07-03,yandex,opera,5741034.0,5741034.0,6565840.0,5852050.0,7461131.0,6175456.0
2016-07-04,search,opera,10084909.0,10084909.0,9196942.0,10072622.0,10370586.0,8699625.0
2016-07-04,yandex,opera,7192197.0,7192197.0,6546838.0,7213249.0,7449596.0,6175103.0
2016-07-05,search,opera,9907667.0,9907667.0,9169161.0,9976966.0,10354353.0,8705033.0
2016-07-05,yandex,opera,7118198.0,7118198.0,6527836.0,7155098.0,7438061.0,6179908.0
2016-07-06,search,opera,9641720.0,9641720.0,9144714.0,9673339.0,10338120.0,8716009.0
2016-07-06,yandex,opera,6915268.0,6915268.0,6512690.0,6915146.0,7426526.0,6189332.0
2016-07-07,search,opera,9766110.0,9766110.0,9120267.0,9606547.0,10321887.0,8729055.0
2016-07-07,yandex,opera,6979073.0,6979073.0,6497544.0,6862812.0,7414991.0,6199525.0
2016-07-08,search,opera,8977287.0,8977287.0,9071585.0,8915984.0,10305654.0,8729740.0
2016-07-08,yandex,opera,6416120.0,6416120.0,6463658.0,6360159.0,7403456.0,6200542.0
2016-07-09,search,opera,7537432.0,7537432.0,9022904.0,7442509.0,10289421.0,8726288.0
2016-07-09,yandex,opera,5295607.0,5295607.0,6429773.0,5221862.0,7391921.0,6197648.0
2016-07-10,search,opera,8171158.0,8171158.0,8946750.0,8028129.0,10273188.0,8708724.0
2016-07-10,yandex,opera,5758782.0,5758782.0,6371817.0,5654879.0,7380386.0,6183666.0
2016-07-11,search,opera,9753443.0,9753443.0,8870596.0,9714618.0,10256955.0,8679713.0
2016-07-11,yandex,opera,6993516.0,6993516.0,6313861.0,6952535.0,7368851.0,6161200.0
2016-07-12,search,opera,9647195.0,9647195.0,8790181.0,9576835.0,10240722.0,8648246.0
2016-07-12,yandex,opera,6917633.0,6917633.0,6251077.0,6862160.0,7357316.0,6136692.0
2016-07-13,search,opera,9026254.0,9026254.0,8709765.0,9213106.0,10224489.0,8608127.0
2016-07-13,yandex,opera,6430612.0,6430612.0,6188292.0,6574199.0,7345781.0,6106773.0
2016-07-14,search,opera,8900827.0,8900827.0,8656533.0,9095913.0,10208257.0,8575889.0
2016-07-14,yandex,opera,6334108.0,6334108.0,6146146.0,6472973.0,7334246.0,6082980.0
2016-07-15,search,opera,8360228.0,8360228.0,8603301.0,8492341.0,10192024.0,8536523.0
2016-07-15,yandex,opera,5930486.0,5930486.0,6104000.0,6032341.0,7322711.0,6054190.0
2016-07-16,search,opera,6995283.0,6995283.0,8592420.0,7086017.0,10175791.0,8512692.0
2016-07-16,yandex,opera,4865169.0,4865169.0,6095688.0,4948756.0,7311176.0,6037346.0
2016-07-17,search,opera,7583646.0,7583646.0,8581538.0,7731550.0,10159558.0,8487092.0
2016-07-17,yandex,opera,5310710.0,5310710.0,6087377.0,5429658.0,7299641.0,6019735.0
2016-07-18,search,opera,9424842.0,9424842.0,8601308.0,9395114.0,10143325.0,8472740.0
2016-07-18,yandex,opera,6720684.0,6720684.0,6105783.0,6709330.0,7288105.0,6011141.0
2016-07-19,search,opera,9384532.0,9384532.0,8621077.0,9354830.0,10127092.0,8462466.0
2016-07-19,yandex,opera,6700109.0,6700109.0,6124189.0,6688157.0,7276570.0,6004904.0
2016-07-20,search,opera,9240522.0,9240522.0,8633623.0,9127245.0,10110859.0,8447999.0
2016-07-20,yandex,opera,6591214.0,6591214.0,6139856.0,6515402.0,7265035.0,5996408.0
2016-07-21,search,opera,9087609.0,9087609.0,8646170.0,9024035.0,10094626.0,8439282.0
2016-07-21,yandex,opera,6482352.0,6482352.0,6155524.0,6434676.0,7253500.0,5991325.0
2016-07-22,search,opera,8690175.0,8690175.0,8635540.0,8546776.0,10078393.0,8422143.0
2016-07-22,yandex,opera,6202735.0,6202735.0,6153466.0,6092701.0,7241965.0,5979993.0
2016-07-23,search,opera,7213979.0,7213979.0,8624910.0,7168787.0,10062160.0,8408497.0
2016-07-23,yandex,opera,5098768.0,5098768.0,6151409.0,5046088.0,7230430.0,5970428.0
2016-07-24,search,opera,7846730.0,7846730.0,8596496.0,7803446.0,10045927.0,8388076.0
2016-07-24,yandex,opera,5574148.0,5574148.0,6133763.0,5528086.0,7218895.0,5955136.0
2016-07-25,search,opera,9234525.0,9234525.0,8568083.0,9317746.0,10029694.0,8372373.0
2016-07-25,yandex,opera,6637360.0,6637360.0,6116116.0,6688052.0,7207360.0,5942139.0
2016-07-26,search,opera,9130564.0,9130564.0,8535878.0,9216983.0,10013462.0,8354164.0
2016-07-26,yandex,opera,6547458.0,6547458.0,6093812.0,6613184.0,7195825.0,5926717.0
2016-07-27,search,opera,9010573.0,9010573.0,8503674.0,9008370.0,9997229.0,8335378.0
2016-07-27,yandex,opera,6457876.0,6457876.0,6071508.0,6452609.0,7184290.0,5911646.0
2016-07-28,search,opera,8785242.0,8785242.0,8479012.0,8843507.0,9980996.0,8319785.0
2016-07-28,yandex,opera,6260388.0,6260388.0,6053896.0,6323487.0,7172755.0,5898268.0
2016-07-29,search,opera,8370048.0,8370048.0,8454350.0,8370552.0,9964763.0,8298903.0
2016-07-29,yandex,opera,5967519.0,5967519.0,6036283.0,5974759.0,7161220.0,5882451.0
2016-07-30,search,opera,7076996.0,7076996.0,8441158.0,7008807.0,9948530.0,8280685.0
2016-07-30,yandex,opera,4993674.0,4993674.0,6028351.0,4945162.0,7149685.0,5868931.0
2016-07-31,search,opera,7713702.0,7713702.0,8427965.0,7707766.0,9932297.0,8253176.0
2016-07-31,yandex,opera,5485783.0,5485783.0,6020418.0,5474024.0,7138150.0,5851261.0
2016-08-01,search,opera,9089422.0,9089422.0,8412711.0,9158429.0,9916064.0,8225393.0
2016-08-01,yandex,opera,6527374.0,6527374.0,6011302.0,6578705.0,7126615.0,5833727.0
2016-08-02,search,opera,9032810.0,9032810.0,8397456.0,9030077.0,9899831.0,8186544.0
2016-08-02,yandex,opera,6486038.0,6486038.0,6002185.0,6483625.0,7115080.0,5810109.0
2016-08-03,search,opera,8910524.0,8910524.0,8385324.0,8852069.0,9883598.0,8150257.0
2016-08-03,yandex,opera,6391579.0,6391579.0,5994510.0,6348006.0,7103545.0,5788077.0
2016-08-04,search,opera,8760272.0,8760272.0,8373193.0,8726985.0,9867365.0,8112935.0
2016-08-04,yandex,opera,6294453.0,6294453.0,5986835.0,6248413.0,7092010.0,5764249.0
2016-08-05,search,opera,8188313.0,8188313.0,8369092.0,8282949.0,9851132.0,8079531.0
2016-08-05,yandex,opera,5849451.0,5849451.0,5984505.0,5920390.0,7080474.0,5743144.0
2016-08-06,search,opera,6864872.0,6864872.0,8364992.0,6947645.0,9834899.0,8054315.0
2016-08-06,yandex,opera,4840630.0,4840630.0,5982176.0,4912633.0,7068939.0,5726535.0
2016-08-07,search,opera,7692632.0,7692632.0,8371722.0,7700761.0,9818667.0,8034177.0
2016-08-07,yandex,opera,5461606.0,5461606.0,5987795.0,5477023.0,7057404.0,5713581.0
2016-08-08,search,opera,9169640.0,9169640.0,8378452.0,9153846.0,9802434.0,8028854.0
2016-08-08,yandex,opera,6588993.0,6588993.0,5993415.0,6578786.0,7045869.0,5709735.0
2016-08-09,search,opera,9007623.0,9007623.0,8402514.0,9021998.0,9786201.0,8029336.0
2016-08-09,yandex,opera,6478863.0,6478863.0,6013199.0,6483031.0,7034334.0,5710366.0
2016-08-10,search,opera,8752436.0,8752436.0,8426577.0,8847259.0,9769968.0,8044128.0
2016-08-10,yandex,opera,6282113.0,6282113.0,6032983.0,6356257.0,7022799.0,5720801.0
2016-08-11,search,opera,8808370.0,8808370.0,8450621.0,8804601.0,9753735.0,8059670.0
2016-08-11,yandex,opera,6312552.0,6312552.0,6052853.0,6318745.0,7011264.0,5732046.0
2016-08-12,search,opera,8410491.0,8410491.0,8474666.0,8396925.0,9737502.0,8079742.0
2016-08-12,yandex,opera,6024179.0,6024179.0,6072723.0,6018276.0,6999729.0,5747907.0
2016-08-13,search,opera,7103335.0,7103335.0,8480079.0,7053788.0,9721269.0,8095806.0
2016-08-13,yandex,opera,5052018.0,5052018.0,6077153.0,4998927.0,6988194.0,5760675.0
2016-08-14,search,opera,7965350.0,7965350.0,8485492.0,7804905.0,9705036.0,8107271.0
2016-08-14,yandex,opera,5694128.0,5694128.0,6081582.0,5556323.0,6976659.0,5770261.0
2016-08-15,search,opera,9395970.0,9395970.0,8472711.0,9270526.0,9688803.0,8109788.0
2016-08-15,yandex,opera,6767046.0,6767046.0,6071876.0,6668410.0,6965124.0,5773594.0
2016-08-16,search,opera,9095834.0,9095834.0,8459930.0,9082620.0,9672570.0,8100404.0
2016-08-16,yandex,opera,6538269.0,6538269.0,6062169.0,6535394.0,6953589.0,5768192.0
2016-08-17,search,opera,8822312.0,8822312.0,8425449.0,8823861.0,9656337.0,8082686.0
2016-08-17,yandex,opera,6336808.0,6336808.0,6034547.0,6348363.0,6942054.0,5756487.0
2016-08-18,search,opera,8660564.0,8660564.0,8390969.0,8731588.0,9640104.0,8062890.0
2016-08-18,yandex,opera,6211065.0,6211065.0,6006924.0,6267102.0,6930519.0,5743429.0
2016-08-19,search,opera,8337326.0,8337326.0,8359125.0,8308186.0,9623872.0,8040769.0
2016-08-19,yandex,opera,5979909.0,5979909.0,5982065.0,5950149.0,6918984.0,5728769.0
2016-08-20,search,opera,6899697.0,6899697.0,8327282.0,6899429.0,9607639.0,8028984.0
2016-08-20,yandex,opera,4877679.0,4877679.0,5957206.0,4872017.0,6907449.0,5722223.0
2016-08-21,search,opera,7473671.0,7473671.0,8318413.0,7642209.0,9591406.0,8025395.0
2016-08-21,yandex,opera,5283143.0,5283143.0,5951643.0,5423386.0,6895914.0,5721734.0
2016-08-22,search,opera,9017144.0,9017144.0,8309543.0,9109321.0,9575173.0,8031046.0
2016-08-22,yandex,opera,6462540.0,6462540.0,5946081.0,6541533.0,6884379.0,5729203.0
2016-08-23,search,opera,8900867.0,8900867.0,8311256.0,8930593.0,9558940.0,8049340.0
2016-08-23,yandex,opera,6388793.0,6388793.0,5949111.0,6424190.0,6872843.0,5745466.0
2016-08-24,search,opera,8690429.0,8690429.0,8312968.0,8733129.0,9542707.0,8073591.0
2016-08-24,yandex,opera,6276116.0,6276116.0,5952140.0,6287085.0,6861308.0,5767162.0
2016-08-25,search,opera,8819326.0,8819326.0,8327788.0,8629231.0,9526474.0,8106117.0
2016-08-25,yandex,opera,6340082.0,6340082.0,5966185.0,6203227.0,6849773.0,5794879.0
2016-08-26,search,opera,8316319.0,8316319.0,8342607.0,8289575.0,9510241.0,8128063.0
2016-08-26,yandex,opera,5970412.0,5970412.0,5980230.0,5949705.0,6838238.0,5814705.0
2016-08-27,search,opera,6878076.0,6878076.0,8357997.0,6929312.0,9494008.0,8150978.0
2016-08-27,yandex,opera,4856098.0,4856098.0,5993995.0,4898966.0,6826703.0,5835140.0
2016-08-28,search,opera,7639217.0,7639217.0,8373386.0,7726005.0,9477775.0,8169028.0
2016-08-28,yandex,opera,5434931.0,5434931.0,6007760.0,5492895.0,6815168.0,5850963.0
2016-08-29,search,opera,9154659.0,9154659.0,8392691.0,9160634.0,9461542.0,8190047.0
2016-08-29,yandex,opera,6590731.0,6590731.0,6021338.0,6592779.0,6803633.0,5868426.0
2016-08-30,search,opera,9069219.0,9069219.0,8411995.0,9022760.0,9445309.0,8219423.0
2016-08-30,yandex,opera,6562939.0,6562939.0,6034917.0,6506152.0,6792098.0,5890819.0
2016-08-31,search,opera,8921701.0,8921701.0,8450223.0,8911940.0,9429077.0,8250178.0
2016-08-31,yandex,opera,6434069.0,6434069.0,6061446.0,6429572.0,6780563.0,5914129.0
2016-09-01,search,opera,8511873.0,8511873.0,8488452.0,8794546.0,9412844.0,8292155.0
2016-09-01,yandex,opera,6141410.0,6141410.0,6087975.0,6333253.0,6769028.0,5944510.0
2016-09-02,search,opera,8458439.0,8458439.0,8536585.0,8433863.0,9396611.0,8340755.0
2016-09-02,yandex,opera,6063417.0,6063417.0,6120953.0,6059072.0,6757493.0,5979562.0
2016-09-03,search,opera,7184088.0,7184088.0,8584718.0,7150824.0,9380378.0,8398663.0
2016-09-03,yandex,opera,5059348.0,5059348.0,6153930.0,5050924.0,6745958.0,6020642.0
2016-09-04,search,opera,8146444.0,8146444.0,8637328.0,8058430.0,9364145.0,8462415.0
2016-09-04,yandex,opera,5783058.0,5783058.0,6190030.0,5719116.0,6734423.0,6065849.0
2016-09-05,search,opera,9488527.0,9488527.0,8689937.0,9426084.0,9347912.0,8518395.0
2016-09-05,yandex,opera,6823201.0,6823201.0,6226131.0,6775478.0,6722888.0,6105031.0
2016-09-06,search,opera,9258383.0,9258383.0,8738362.0,9336153.0,9331679.0,8568903.0
2016-09-06,yandex,opera,6668735.0,6668735.0,6260674.0,6721509.0,6711353.0,6140362.0
2016-09-07,search,opera,9288695.0,9288695.0,8786786.0,9281810.0,9315446.0,8599660.0
2016-09-07,yandex,opera,6691374.0,6691374.0,6295217.0,6683561.0,6699818.0,6161005.0
2016-09-08,search,opera,9251212.0,9251212.0,8823212.0,9119818.0,9301015.0,8623942.0
2016-09-08,yandex,opera,6652107.0,6652107.0,6321353.0,6565450.0,6689449.0,6177035.0
2016-09-09,search,opera,8659314.0,8659314.0,8859639.0,8693183.0,9286585.0,8634070.0
2016-09-09,yandex,opera,6225562.0,6225562.0,6347489.0,6246100.0,6679081.0,6182526.0
2016-09-10,search,opera,7419138.0,7419138.0,8892220.0,7462459.0,9272154.0,8639478.0
2016-09-10,yandex,opera,5241751.0,5241751.0,6370395.0,5273308.0,6668712.0,6184394.0
2016-09-11,search,opera,8442191.0,8442191.0,8924801.0,8418545.0,9257723.0,8639195.0
2016-09-11,yandex,opera,5991315.0,5991315.0,6393301.0,5971246.0,6658344.0,6182056.0
2016-09-12,search,opera,9601689.0,9601689.0,8952187.0,9676194.0,9243293.0,8634769.0
2016-09-12,yandex,opera,6902721.0,6902721.0,6412653.0,6954465.0,6647975.0,6176981.0
2016-09-13,search,opera,9669297.0,9669297.0,8979573.0,9566769.0,9228862.0,8634469.0
2016-09-13,yandex,opera,6945427.0,6945427.0,6432006.0,6878401.0,6637607.0,6175440.0
2016-09-14,search,opera,9568716.0,9568716.0,8998098.0,9519130.0,9214432.0,8634867.0
2016-09-14,yandex,opera,6880024.0,6880024.0,6443710.0,6841819.0,6627238.0,6174488.0
2016-09-15,search,opera,9349881.0,9349881.0,9016624.0,9367041.0,9200001.0,8641523.0
2016-09-15,yandex,opera,6723828.0,6723828.0,6455415.0,6737411.0,6616870.0,6178696.0
2016-09-16,search,opera,8789685.0,8789685.0,9014797.0,8801624.0,9185570.0,8643477.0
2016-09-16,yandex,opera,6324749.0,6324749.0,6452355.0,6321418.0,6606501.0,6179625.0
2016-09-17,search,opera,7678721.0,7678721.0,9012971.0,7539186.0,9171140.0,8651618.0
2016-09-17,yandex,opera,5446331.0,5446331.0,6449295.0,5331883.0,6596133.0,6186079.0
2016-09-18,search,opera,8577833.0,8577833.0,8999702.0,8489566.0,9156709.0,8654089.0
2016-09-18,yandex,opera,6065108.0,6065108.0,6436961.0,6017814.0,6585764.0,6188322.0
2016-09-19,search,opera,9733085.0,9733085.0,8986432.0,9678544.0,9142278.0,8660985.0
2016-09-19,yandex,opera,6981019.0,6981019.0,6424626.0,6945023.0,6575396.0,6194672.0
2016-09-20,search,opera,9431931.0,9431931.0,8970268.0,9591220.0,9127848.0,8665709.0
2016-09-20,yandex,opera,6754520.0,6754520.0,6405929.0,6870194.0,6565028.0,6198240.0
2016-09-21,search,opera,9452991.0,9452991.0,8954105.0,9500654.0,9113417.0,8672755.0
2016-09-21,yandex,opera,6770394.0,6770394.0,6387232.0,6790690.0,6554659.0,6203502.0
2016-09-22,search,opera,9326988.0,9326988.0,8934732.0,9343791.0,9098986.0,8677469.0
2016-09-22,yandex,opera,6707650.0,6707650.0,6365607.0,6678999.0,6544291.0,6206844.0
2016-09-23,search,opera,8715995.0,8715995.0,8915358.0,8697496.0,9084556.0,8683011.0
2016-09-23,yandex,opera,6230454.0,6230454.0,6343982.0,6203564.0,6533922.0,6210872.0
2016-09-24,search,opera,7419042.0,7419042.0,8884586.0,7378690.0,9070125.0,8683823.0
2016-09-24,yandex,opera,5182085.0,5182085.0,6315407.0,5191786.0,6523554.0,6212097.0
2016-09-25,search,opera,8378705.0,8378705.0,8853814.0,8330075.0,9055694.0,8676697.0
2016-09-25,yandex,opera,5881232.0,5881232.0,6286832.0,5873255.0,6513185.0,6207023.0
2016-09-26,search,opera,9563343.0,9563343.0,8775237.0,9430157.0,9041264.0,8653988.0
2016-09-26,yandex,opera,6811147.0,6811147.0,6230614.0,6727774.0,6502817.0,6192896.0
2016-09-27,search,opera,9555680.0,9555680.0,8696660.0,9309983.0,9026833.0,8626459.0
2016-09-27,yandex,opera,6794656.0,6794656.0,6174396.0,6632744.0,6492448.0,6174686.0
2016-09-28,search,opera,9259844.0,9259844.0,8581045.0,9108254.0,9012402.0,8588239.0
2016-09-28,yandex,opera,6558735.0,6558735.0,6102133.0,6480605.0,6482080.0,6151789.0
2016-09-29,search,opera,9033453.0,9033453.0,8465431.0,8873901.0,8997972.0,8753550.0
2016-09-29,yandex,opera,6399535.0,6399535.0,6029870.0,6335064.0,6471711.0,6313801.0
2016-09-30,search,opera,8123006.0,8123006.0,8354124.0,8171856.0,8983541.0,8713563.0
2016-09-30,yandex,opera,5782844.0,5782844.0,5965945.0,5842527.0,6461343.0,6292301.0
2016-10-01,search,opera,6427926.0,6427926.0,8242817.0,6773389.0,8969110.0,8674540.0
2016-10-01,yandex,opera,4600890.0,4600890.0,5902020.0,4810583.0,6450974.0,6271536.0
2016-10-02,search,opera,7378397.0,7378397.0,8162181.0,7675912.0,8954680.0,8651534.0
2016-10-02,yandex,opera,5313194.0,5313194.0,5861536.0,5487979.0,6440606.0,6261613.0
2016-10-03,search,opera,8533074.0,8533074.0,8081545.0,8706124.0,8940249.0,8642489.0
2016-10-03,yandex,opera,6180391.0,6180391.0,5821053.0,6300481.0,6430237.0,6262413.0
2016-10-04,search,opera,8607196.0,8607196.0,8060713.0,8641075.0,8925818.0,8653057.0
2016-10-04,yandex,opera,6238703.0,6238703.0,5821579.0,6259346.0,6419869.0,6275965.0
2016-10-05,search,opera,8507084.0,8507084.0,8039880.0,8514575.0,8911388.0,8674689.0
2016-10-05,yandex,opera,6151650.0,6151650.0,5822104.0,6157237.0,6409501.0,6297631.0
2016-10-06,search,opera,8395395.0,8395395.0,8051409.0,8432988.0,8896957.0,8702232.0
2016-10-06,yandex,opera,6092371.0,6092371.0,5840467.0,6117998.0,6399132.0,6322673.0
2016-10-07,search,opera,7921297.0,7921297.0,8062937.0,7920797.0,8882526.0,8731323.0
2016-10-07,yandex,opera,5750512.0,5750512.0,5858830.0,5757470.0,6388764.0,6348008.0
2016-10-08,search,opera,6831952.0,6831952.0,8063706.0,6677785.0,8868096.0,8750398.0
2016-10-08,yandex,opera,4958178.0,4958178.0,5867389.0,4836003.0,6378395.0,6366613.0
2016-10-09,search,opera,7819779.0,7819779.0,8064475.0,7623346.0,8853665.0,8767991.0
2016-10-09,yandex,opera,5691328.0,5691328.0,5875949.0,5544540.0,6368027.0,6383952.0
2016-10-10,search,opera,8662387.0,8662387.0,8055778.0,8644542.0,8839234.0,8786560.0
2016-10-10,yandex,opera,6357603.0,6357603.0,5874083.0,6329805.0,6357658.0,6401789.0
2016-10-11,search,opera,8474083.0,8474083.0,8047081.0,8564039.0,8824804.0,8796049.0
2016-10-11,yandex,opera,6210266.0,6210266.0,5872218.0,6265244.0,6347290.0,6412310.0
2016-10-12,search,opera,8329366.0,8329366.0,8028102.0,8434108.0,8810373.0,8816564.0
2016-10-12,yandex,opera,6075396.0,6075396.0,5858461.0,6146659.0,6336921.0,6429785.0
2016-10-13,search,opera,8257292.0,8257292.0,8009122.0,8327339.0,8795942.0,8837282.0
2016-10-13,yandex,opera,6044666.0,6044666.0,5844703.0,6076658.0,6326553.0,6447442.0
2016-10-14,search,opera,7936788.0,7936788.0,7993178.0,7865448.0,8781512.0,8870852.0
2016-10-14,yandex,opera,5812929.0,5812929.0,5831215.0,5740376.0,6316184.0,6473197.0
2016-10-15,search,opera,6734796.0,6734796.0,7977234.0,6732211.0,8767081.0,8911325.0
2016-10-15,yandex,opera,4865598.0,4865598.0,5817727.0,4882085.0,6305816.0,6503164.0
2016-10-16,search,opera,7611721.0,7611721.0,7976996.0,7615543.0,8752651.0,8956544.0
2016-10-16,yandex,opera,5517818.0,5517818.0,5814237.0,5540873.0,6295447.0,6535012.0
2016-10-17,search,opera,8570101.0,8570101.0,7976757.0,8575207.0,8738220.0,9004852.0
2016-10-17,yandex,opera,6259937.0,6259937.0,5810747.0,6274409.0,6285079.0,6567669.0
2016-10-18,search,opera,8406789.0,8406789.0,7975372.0,8432958.0,8723789.0,9044730.0
2016-10-18,yandex,opera,6146309.0,6146309.0,5807711.0,6153485.0,6274710.0,6593423.0
2016-10-19,search,opera,8307932.0,8307932.0,7973986.0,8326835.0,8709359.0,9084688.0
2016-10-19,yandex,opera,6054101.0,6054101.0,5804675.0,6059436.0,6264342.0,6618772.0
2016-10-20,search,opera,8241918.0,8241918.0,7976506.0,8230177.0,8694928.0,9116894.0
2016-10-20,yandex,opera,5999968.0,5999968.0,5806930.0,5994449.0,6253973.0,6638258.0
2016-10-21,search,opera,7803475.0,7803475.0,7979026.0,7795710.0,8680497.0,9144580.0
2016-10-21,yandex,opera,5669165.0,5669165.0,5809184.0,5680632.0,6243605.0,6654520.0
2016-10-22,search,opera,6863007.0,6863007.0,7996355.0,6848866.0,8666067.0,9172111.0
2016-10-22,yandex,opera,4953271.0,4953271.0,5822512.0,4955009.0,6233237.0,6669260.0
2016-10-23,search,opera,7598655.0,7598655.0,8013684.0,7702004.0,8651636.0,9184403.0
2016-10-23,yandex,opera,5541316.0,5541316.0,5835840.0,5595969.0,6222868.0,6674233.0
2016-10-24,search,opera,8588360.0,8588360.0,8042769.0,8668682.0,8637205.0,9193375.0
2016-10-24,yandex,opera,6289916.0,6289916.0,5858181.0,6344194.0,6212500.0,6675243.0
2016-10-25,search,opera,8521092.0,8521092.0,8071854.0,8534737.0,8622775.0,9186201.0
2016-10-25,yandex,opera,6204069.0,6204069.0,5880523.0,6223845.0,6202131.0,6665411.0
2016-10-26,search,opera,8450141.0,8450141.0,8105747.0,8464758.0,8608344.0,9170686.0
2016-10-26,yandex,opera,6152491.0,6152491.0,5904331.0,6167719.0,6191763.0,6648408.0
2016-10-27,search,opera,8374010.0,8374010.0,8139639.0,8366702.0,8593913.0,9141568.0
2016-10-27,yandex,opera,6103046.0,6103046.0,5928139.0,6092146.0,6181394.0,6621109.0
2016-10-28,search,opera,7996448.0,7996448.0,8161130.0,7874231.0,8579483.0,9095435.0
2016-10-28,yandex,opera,5852875.0,5852875.0,5940589.0,5730981.0,6171026.0,6580648.0
2016-10-29,search,opera,7091278.0,7091278.0,8182620.0,7073532.0,8565052.0,9047689.0
2016-10-29,yandex,opera,5144619.0,5144619.0,5953040.0,5120179.0,6160657.0,6539763.0
2016-10-30,search,opera,7998500.0,7998500.0,8176826.0,7882470.0,8550621.0,9003509.0
2016-10-30,yandex,opera,5792433.0,5792433.0,5945032.0,5718830.0,6150289.0,6504567.0
2016-10-31,search,opera,8955120.0,8955120.0,8171033.0,8790696.0,8536191.0,8977692.0
2016-10-31,yandex,opera,6528565.0,6528565.0,5937023.0,6423329.0,6139920.0,6483724.0
2016-11-01,search,opera,8612513.0,8612513.0,8158097.0,8647921.0,8521760.0,8977397.0
2016-11-01,yandex,opera,6249472.0,6249472.0,5926085.0,6282741.0,6129552.0,6486217.0
2016-11-02,search,opera,8509896.0,8509896.0,8145161.0,8522296.0,8507329.0,8996167.0
2016-11-02,yandex,opera,6179896.0,6179896.0,5915147.0,6191623.0,6119183.0,6502920.0
2016-11-03,search,opera,8271679.0,8271679.0,8146183.0,8368083.0,8492899.0,9042215.0
2016-11-03,yandex,opera,5991006.0,5991006.0,5919432.0,6078655.0,6108815.0,6542867.0
2016-11-04,search,opera,7474690.0,7474690.0,8147205.0,7821081.0,8478468.0,9093964.0
2016-11-04,yandex,opera,5392793.0,5392793.0,5923717.0,5687007.0,6098446.0,6585089.0
2016-11-05,search,opera,7132227.0,7132227.0,8175890.0,7068015.0,8464037.0,9164127.0
2016-11-05,yandex,opera,5173561.0,5173561.0,5950652.0,5126651.0,6088078.0,6641361.0
2016-11-06,search,opera,7884007.0,7884007.0,8204576.0,7941791.0,8449607.0,9216624.0
2016-11-06,yandex,opera,5739533.0,5739533.0,5977588.0,5769494.0,6077710.0,6677690.0
2016-11-07,search,opera,8773725.0,8773725.0,8254979.0,8869367.0,8435176.0,9261264.0
2016-11-07,yandex,opera,6463731.0,6463731.0,6019896.0,6500596.0,6067341.0,6705674.0
2016-11-08,search,opera,8904656.0,8904656.0,8305381.0,8804338.0,8420745.0,9276679.0
2016-11-08,yandex,opera,6500358.0,6500358.0,6062204.0,6424046.0,6056973.0,6705942.0
2016-11-09,search,opera,8814284.0,8814284.0,8353104.0,8719382.0,8406315.0,9267503.0
2016-11-09,yandex,opera,6448793.0,6448793.0,6099261.0,6365886.0,6046604.0,6685012.0
2016-11-10,search,opera,8697906.0,8697906.0,8400827.0,8623452.0,8391884.0,9245743.0
2016-11-10,yandex,opera,6356493.0,6356493.0,6136319.0,6298989.0,6036236.0,6652890.0
2016-11-11,search,opera,8214001.0,8214001.0,8428395.0,8109767.0,8377453.0,9211730.0
2016-11-11,yandex,opera,6010168.0,6010168.0,6154646.0,5925693.0,6025867.0,6610878.0
2016-11-12,search,opera,7281532.0,7281532.0,8455963.0,7335701.0,8363023.0,9186031.0
2016-11-12,yandex,opera,5306056.0,5306056.0,6172972.0,5342889.0,6015499.0,6577987.0
2016-11-13,search,opera,8253420.0,8253420.0,8467442.0,8218252.0,8348592.0,9153145.0
2016-11-13,yandex,opera,5991340.0,5991340.0,6179989.0,5977370.0,6005130.0,6540821.0
2016-11-14,search,opera,9078521.0,9078521.0,8478921.0,9068980.0,8334162.0,9143667.0
2016-11-14,yandex,opera,6638684.0,6638684.0,6187006.0,6644236.0,5994762.0,6527220.0
2016-11-15,search,opera,8941185.0,8941185.0,8481263.0,8983497.0,8319731.0,9132494.0
2016-11-15,yandex,opera,6523465.0,6523465.0,6188413.0,6554738.0,5984393.0,6513222.0
2016-11-16,search,opera,8803204.0,8803204.0,8483604.0,8818736.0,8305300.0,9140923.0
2016-11-16,yandex,opera,6407530.0,6407530.0,6189820.0,6435066.0,5974025.0,6518238.0
2016-11-17,search,opera,8717548.0,8717548.0,8484268.0,8707219.0,8292758.0,9148685.0
2016-11-17,yandex,opera,6372374.0,6372374.0,6190704.0,6358888.0,5964890.0,6521947.0
