,date,se,browser,hits,hits_fixed,hits_week_trend,hits_week_seasonal,hits_year_trend,hits_year_seasonal
10209,2016-10-16,yandex,opera,5517818.0,5782844.0,,,,
10210,2016-10-17,search,opera,8570101.0,6427926.0,,,,
10211,2016-10-17,yandex,opera,6259937.0,4600890.0,,,,
10212,2016-10-18,search,opera,8406789.0,7378397.0,,,,
10213,2016-10-18,yandex,opera,6146309.0,5313194.0,,,,
10214,2016-10-19,search,opera,8307932.0,8533074.0,,,,
10215,2016-10-19,yandex,opera,6054101.0,6180391.0,,,,
10216,2016-10-20,search,opera,8241918.0,8607196.0,,,,
10217,2016-10-20,yandex,opera,5999968.0,6238703.0,,,,
10218,2016-10-21,search,opera,7803475.0,8507084.0,,,,
10219,2016-10-21,yandex,opera,5669165.0,6151650.0,,,,
10220,2016-10-22,search,opera,6863007.0,8395395.0,,,,
10221,2016-10-22,yandex,opera,4953271.0,6092371.0,,,,
10222,2016-10-23,search,opera,7598655.0,7921297.0,,,,
10223,2016-10-23,yandex,opera,5541316.0,5750512.0,,,,
10224,2016-10-24,search,opera,8588360.0,6831952.0,,,,
10225,2016-10-24,yandex,opera,6289916.0,4958178.0,,,,
10226,2016-10-25,search,opera,8521092.0,7819779.0,,,,
10227,2016-10-25,yandex,opera,6204069.0,5691328.0,,,,
10228,2016-10-26,search,opera,8450141.0,8662387.0,,,,
10229,2016-10-26,yandex,opera,6152491.0,6357603.0,,,,
10230,2016-10-27,search,opera,8374010.0,8474083.0,,,,
10231,2016-10-27,yandex,opera,6103046.0,6210266.0,,,,
10232,2016-10-28,search,opera,7996448.0,8329366.0,,,,
10233,2016-10-28,yandex,opera,5852875.0,6075396.0,,,,
10234,2016-10-29,search,opera,7091278.0,8257292.0,,,,
10235,2016-10-29,yandex,opera,5144619.0,6044666.0,,,,
10236,2016-10-30,search,opera,7998500.0,7936788.0,,,,
10237,2016-10-30,yandex,opera,5792433.0,5812929.0,,,,
10238,2016-10-31,search,opera,8955120.0,6734796.0,,,,
10239,2016-10-31,yandex,opera,6528565.0,4865598.0,,,,
10240,2016-11-01,search,opera,8612513.0,7611721.0,,,,
10241,2016-11-01,yandex,opera,6249472.0,5517818.0,,,,
10242,2016-11-02,search,opera,8509896.0,8570101.0,,,,
10243,2016-11-02,yandex,opera,6179896.0,6259937.0,,,,
10244,2016-11-03,search,opera,8271679.0,8406789.0,,,,
10245,2016-11-03,yandex,opera,5991006.0,6146309.0,,,,
10246,2016-11-04,search,opera,7474690.0,8307932.0,,,,
10247,2016-11-04,yandex,opera,5392793.0,6054101.0,,,,
10248,2016-11-05,search,opera,7132227.0,8241918.0,,,,
10249,2016-11-05,yandex,opera,5173561.0,5999968.0,,,,
10250,2016-11-06,search,opera,7884007.0,7803475.0,,,,
10251,2016-11-06,yandex,opera,5739533.0,5669165.0,,,,
10252,2016-11-07,search,opera,8773725.0,6863007.0,,,,
10253,2016-11-07,yandex,opera,6463731.0,4953271.0,,,,
10254,2016-11-08,search,opera,8904656.0,7598655.0,,,,
10255,2016-11-08,yandex,opera,6500358.0,5541316.0,,,,
10256,2016-11-09,search,opera,8814284.0,8588360.0,,,,
10257,2016-11-09,yandex,opera,6448793.0,6289916.0,,,,
10258,2016-11-10,search,opera,8697906.0,8521092.0,,,,
10259,2016-11-10,yandex,opera,6356493.0,6204069.0,,,,
10260,2016-11-11,search,opera,8214001.0,8450141.0,,,,
10261,2016-11-11,yandex,opera,6010168.0,6152491.0,,,,
10262,2016-11-12,search,opera,7281532.0,8374010.0,,,,
10263,2016-11-12,yandex,opera,5306056.0,6103046.0,,,,
10264,2016-11-13,search,opera,8253420.0,7996448.0,,,,
10265,2016-11-13,yandex,opera,5991340.0,5852875.0,,,,
10266,2016-11-14,search,opera,9078521.0,7091278.0,,,,
10267,2016-11-14,yandex,opera,6638684.0,5144619.0,,,,
10268,2016-11-15,search,opera,8941185.0,7998500.0,,,,
10269,2016-11-15,yandex,opera,6523465.0,5792433.0,,,,
10270,2016-11-16,search,opera,8803204.0,8955120.0,,,,
10271,2016-11-16,yandex,opera,6407530.0,6528565.0,,,,
10272,2016-11-17,search,opera,8717548.0,8612513.0,,,,
10273,2016-11-17,yandex,opera,6372374.0,6249472.0,,,,
10274,2016-11-18,search,opera,8311500.0,8509896.0,,,,
10275,2016-11-18,yandex,opera,6090284.0,6179896.0,,,,
10276,2016-11-19,search,opera,7362144.0,8271679.0,,,,
10277,2016-11-19,yandex,opera,5359463.0,5991006.0,,,,
10278,2016-11-20,search,opera,8218475.0,7474690.0,,,,
10279,2016-11-20,yandex,opera,5978229.0,5392793.0,,,,
10280,2016-11-21,search,opera,9063030.0,7132227.0,,,,
10281,2016-11-21,yandex,opera,6629064.0,5173561.0,,,,
10282,2016-11-22,search,opera,8970947.0,7884007.0,,,,
10283,2016-11-22,yandex,opera,6546066.0,5739533.0,,,,
10284,2016-11-23,search,opera,8725817.0,8773725.0,,,,
10285,2016-11-23,yandex,opera,6366341.0,6463731.0,,,,
10286,2016-11-24,search,opera,8695260.0,8904656.0,,,,
10287,2016-11-24,yandex,opera,6350742.0,6500358.0,,,,
10288,2016-11-25,search,opera,8232449.0,8814284.0,,,,
10289,2016-11-25,yandex,opera,6008818.0,6448793.0,,,,
10290,2016-11-26,search,opera,7280422.0,8697906.0,,,,
10291,2016-11-26,yandex,opera,5294412.0,6356493.0,,,,
10292,2016-11-27,search,opera,8269092.0,8214001.0,,,,
10293,2016-11-27,yandex,opera,5995281.0,6010168.0,,,,
10294,2016-11-28,search,opera,9034278.0,7281532.0,,,,
10295,2016-11-28,yandex,opera,6581746.0,5306056.0,,,,
10296,2016-11-29,search,opera,8912033.0,8253420.0,,,,
10297,2016-11-29,yandex,opera,6495075.0,5991340.0,,,,
10298,2016-11-30,search,opera,8707621.0,9078521.0,,,,
10299,2016-11-30,yandex,opera,6353942.0,6638684.0,,,,
10300,2016-12-01,search,opera,8555566.0,8941185.0,,,,
10301,2016-12-01,yandex,opera,6232511.0,6523465.0,,,,
10302,2016-12-02,search,opera,8218573.0,8803204.0,,,,
10303,2016-12-02,yandex,opera,5986602.0,6407530.0,,,,
10304,2016-12-03,search,opera,7507718.0,8717548.0,,,,
10305,2016-12-03,yandex,opera,5413553.0,6372374.0,,,,
10306,2016-12-04,search,opera,8254196.0,8311500.0,,,,
10307,2016-12-04,yandex,opera,5969534.0,6090284.0,,,,
10308,2016-12-05,search,opera,9016496.0,7362144.0,,,,
10309,2016-12-05,yandex,opera,6549973.0,5359463.0,,,,
10310,2016-12-06,search,opera,8801204.0,8218475.0,,,,
10311,2016-12-06,yandex,opera,6402503.0,5978229.0,,,,
10312,2016-12-07,search,opera,8690543.0,9063030.0,,,,
10313,2016-12-07,yandex,opera,6322269.0,6629064.0,,,,
10314,2016-12-08,search,opera,8607390.0,8970947.0,,,,
10315,2016-12-08,yandex,opera,6265072.0,6546066.0,,,,
10316,2016-12-09,search,opera,8096538.0,8725817.0,,,,
10317,2016-12-09,yandex,opera,5887844.0,6366341.0,,,,
10318,2016-12-10,search,opera,7272368.0,8695260.0,,,,
10319,2016-12-10,yandex,opera,5252080.0,6350742.0,,,,
10320,2016-12-11,search,opera,8068635.0,8232449.0,,,,
10321,2016-12-11,yandex,opera,5825140.0,6008818.0,,,,
10322,2016-12-12,search,opera,9023824.0,7280422.0,,,,
10323,2016-12-12,yandex,opera,6494508.0,5294412.0,,,,
10324,2016-12-13,search,opera,8799195.0,8269092.0,,,,
10325,2016-12-13,yandex,opera,6361821.0,5995281.0,,,,
10326,2016-12-14,search,opera,8517724.0,9034278.0,,,,
10327,2016-12-14,yandex,opera,6192387.0,6581746.0,,,,
10328,2016-12-15,search,opera,8468814.0,8912033.0,,,,
10329,2016-12-15,yandex,opera,6164452.0,6495075.0,,,,
10330,2016-12-16,search,opera,7933698.0,8707621.0,,,,
10331,2016-12-16,yandex,opera,5782799.0,6353942.0,,,,
10332,2016-12-17,search,opera,6971371.0,8555566.0,,,,
10333,2016-12-17,yandex,opera,5056845.0,6232511.0,,,,
10334,2016-12-18,search,opera,7628975.0,8218573.0,,,,
10335,2016-12-18,yandex,opera,5519782.0,5986602.0,,,,
10336,2016-12-19,search,opera,8466313.0,7507718.0,,,,
10337,2016-12-19,yandex,opera,6167851.0,5413553.0,,,,
10338,2016-12-20,search,opera,8328230.0,8254196.0,,,,
10339,2016-12-20,yandex,opera,6066574.0,5969534.0,,,,
10340,2016-12-21,search,opera,8150497.0,9016496.0,,,,
10341,2016-12-21,yandex,opera,5931986.0,6549973.0,,,,
10342,2016-12-22,search,opera,7911535.0,8801204.0,,,,
10343,2016-12-22,yandex,opera,5755507.0,6402503.0,,,,
10344,2016-12-23,search,opera,7346435.0,8690543.0,,,,
10345,2016-12-23,yandex,opera,5348177.0,6322269.0,,,,
10346,2016-12-24,search,opera,6318421.0,8607390.0,,,,
10347,2016-12-24,yandex,opera,4555022.0,6265072.0,,,,
10348,2016-12-25,search,opera,6980182.0,8096538.0,,,,
10349,2016-12-25,yandex,opera,5022211.0,5887844.0,,,,
10350,2016-12-26,search,opera,7630599.0,7272368.0,,,,
10351,2016-12-26,yandex,opera,5458347.0,5252080.0,,,,
10352,2016-12-27,search,opera,7443007.0,8068635.0,,,,
10353,2016-12-27,yandex,opera,5323298.0,5825140.0,,,,
10354,2016-12-28,search,opera,7178784.0,9023824.0,,,,
10355,2016-12-28,yandex,opera,5115088.0,6494508.0,,,,
10356,2016-12-29,search,opera,6812861.0,8799195.0,,,,
10357,2016-12-29,yandex,opera,4890102.0,6361821.0,,,,
10358,2016-12-30,search,opera,6298735.0,8517724.0,,,,
10359,2016-12-30,yandex,opera,4501815.0,6192387.0,,,,
10360,2016-12-31,search,opera,5380243.0,8468814.0,,,,
10361,2016-12-31,yandex,opera,3852299.0,6164452.0,,,,
10362,2017-01-01,search,opera,5424921.0,7933698.0,,,,
10363,2017-01-01,yandex,opera,3925352.0,5782799.0,,,,
10364,2017-01-02,search,opera,6497104.0,6971371.0,,,,
10365,2017-01-02,yandex,opera,4660696.0,5056845.0,,,,
10366,2017-01-03,search,opera,6822798.0,7628975.0,,,,
10367,2017-01-03,yandex,opera,4853781.0,5519782.0,,,,
10368,2017-01-04,search,opera,7016579.0,8466313.0,,,,
10369,2017-01-04,yandex,opera,4985060.0,6167851.0,,,,
10370,2017-01-05,search,opera,6968022.0,8328230.0,,,,
10371,2017-01-05,yandex,opera,4961880.0,6066574.0,,,,
10372,2017-01-06,search,opera,6730168.0,8150497.0,,,,
10373,2017-01-06,yandex,opera,4831492.0,5931986.0,,,,
10374,2017-01-07,search,opera,6870348.0,7911535.0,,,,
10375,2017-01-07,yandex,opera,4966915.0,5755507.0,,,,
10376,2017-01-08,search,opera,7251830.0,7346435.0,,,,
10377,2017-01-08,yandex,opera,5251777.0,5348177.0,,,,
10378,2017-01-09,search,opera,8173200.0,6318421.0,,,,
10379,2017-01-09,yandex,opera,5951091.0,4555022.0,,,,
10380,2017-01-10,search,opera,8044951.0,6980182.0,,,,
10381,2017-01-10,yandex,opera,5830397.0,5022211.0,,,,
10382,2017-01-11,search,opera,7895043.0,7630599.0,,,,
10383,2017-01-11,yandex,opera,5701425.0,5458347.0,,,,
10384,2017-01-12,search,opera,7951226.0,7443007.0,,,,
10385,2017-01-12,yandex,opera,5727065.0,5323298.0,,,,
10386,2017-01-13,search,opera,7405366.0,7178784.0,,,,
10387,2017-01-13,yandex,opera,5320536.0,5115088.0,,,,
10388,2017-01-14,search,opera,6613876.0,6812861.0,,,,
10389,2017-01-14,yandex,opera,4720945.0,4890102.0,,,,
10390,2017-01-15,search,opera,7244677.0,6298735.0,,,,
10391,2017-01-15,yandex,opera,5211529.0,4501815.0,,,,
10392,2017-01-16,search,opera,8107889.0,5380243.0,,,,
10393,2017-01-16,yandex,opera,5870305.0,3852299.0,,,,
10394,2017-01-17,search,opera,8042524.0,5424921.0,,,,
10395,2017-01-17,yandex,opera,5838036.0,3925352.0,,,,
10396,2017-01-18,search,opera,7976368.0,6497104.0,,,,
10397,2017-01-18,yandex,opera,5800688.0,4660696.0,,,,
10398,2017-01-19,search,opera,7935847.0,6822798.0,,,,
10399,2017-01-19,yandex,opera,5755284.0,4853781.0,,,,
10400,2017-01-20,search,opera,7608850.0,7016579.0,,,,
10401,2017-01-20,yandex,opera,5506432.0,4985060.0,,,,
10402,2017-01-21,search,opera,6657188.0,6968022.0,,,,
10403,2017-01-21,yandex,opera,4779105.0,4961880.0,,,,
10404,2017-01-22,search,opera,7291026.0,6730168.0,,,,
10405,2017-01-22,yandex,opera,5269431.0,4831492.0,,,,
10406,2017-01-23,search,opera,8242636.0,6870348.0,,,,
10407,2017-01-23,yandex,opera,5990910.0,4966915.0,,,,
10408,2017-01-24,search,opera,8056616.0,7251830.0,,,,
10409,2017-01-24,yandex,opera,5858541.0,5251777.0,,,,
10410,2017-01-25,search,opera,7957710.0,8173200.0,,,,
10411,2017-01-25,yandex,opera,5811752.0,5951091.0,,,,
10412,2017-01-26,search,opera,7960624.0,8044951.0,,,,
10413,2017-01-26,yandex,opera,5778944.0,5830397.0,,,,
10414,2017-01-27,search,opera,7614223.0,7895043.0,,,,
10415,2017-01-27,yandex,opera,5508827.0,5701425.0,,,,
10416,2017-01-28,search,opera,6763108.0,7951226.0,,,,
10417,2017-01-28,yandex,opera,4831082.0,5727065.0,,,,
10418,2017-01-29,search,opera,7327819.0,7405366.0,,,,
10419,2017-01-29,yandex,opera,5285048.0,5320536.0,,,,
10420,2017-01-30,search,opera,8320271.0,6613876.0,,,,
10421,2017-01-30,yandex,opera,6034577.0,4720945.0,,,,
10422,2017-01-31,search,opera,8066921.0,7244677.0,,,,
10423,2017-01-31,yandex,opera,5857012.0,5211529.0,,,,
10424,2017-02-01,search,opera,7663020.0,8107889.0,,,,
10425,2017-02-01,yandex,opera,5599924.0,5870305.0,,,,
10426,2017-02-02,search,opera,7607133.0,8042524.0,,,,
10427,2017-02-02,yandex,opera,5573314.0,5838036.0,,,,
10428,2017-02-03,search,opera,7260155.0,7976368.0,,,,
10429,2017-02-03,yandex,opera,5324752.0,5800688.0,,,,
10430,2017-02-04,search,opera,6374220.0,7935847.0,,,,
10431,2017-02-04,yandex,opera,4649852.0,5755284.0,,,,
10432,2017-02-05,search,opera,7056467.0,7608850.0,,,,
10433,2017-02-05,yandex,opera,5162423.0,5506432.0,,,,
10434,2017-02-06,search,opera,8021433.0,6657188.0,,,,
10435,2017-02-06,yandex,opera,5906302.0,4779105.0,,,,
10436,2017-02-07,search,opera,7975549.0,7291026.0,,,,
10437,2017-02-07,yandex,opera,5869229.0,5269431.0,,,,
10438,2017-02-08,search,opera,7848247.0,8242636.0,,,,
10439,2017-02-08,yandex,opera,5780183.0,5990910.0,,,,
10440,2017-02-09,search,opera,7780076.0,8056616.0,,,,
10441,2017-02-09,yandex,opera,5724526.0,5858541.0,,,,
10442,2017-02-10,search,opera,7390758.0,7957710.0,,,,
10443,2017-02-10,yandex,opera,5452573.0,5811752.0,,,,
10444,2017-02-11,search,opera,6453802.0,7960624.0,,,,
10445,2017-02-11,yandex,opera,4727233.0,5778944.0,,,,
10446,2017-02-12,search,opera,7152554.0,7614223.0,,,,
10447,2017-02-12,yandex,opera,5258960.0,5508827.0,,,,
10448,2017-02-13,search,opera,8063424.0,6763108.0,,,,
10449,2017-02-13,yandex,opera,5963806.0,4831082.0,,,,
10450,2017-02-14,search,opera,7873941.0,7327819.0,,,,
10451,2017-02-14,yandex,opera,5852944.0,5285048.0,,,,
10452,2017-02-15,search,opera,7955510.0,8320271.0,,,,
10453,2017-02-15,yandex,opera,5813433.0,6034577.0,,,,
10454,2017-02-16,search,opera,7735336.0,8066921.0,,,,
10455,2017-02-16,yandex,opera,5650077.0,5857012.0,,,,
10456,2017-02-17,search,opera,7455116.0,7663020.0,,,,
10457,2017-02-17,yandex,opera,5432651.0,5599924.0,,,,
10458,2017-02-18,search,opera,6511094.0,7607133.0,,,,
10459,2017-02-18,yandex,opera,4706211.0,5573314.0,,,,
10460,2017-02-19,search,opera,7206148.0,7260155.0,,,,
10461,2017-02-19,yandex,opera,5242486.0,5324752.0,,,,
10462,2017-02-20,search,opera,8008378.0,6374220.0,,,,
10463,2017-02-20,yandex,opera,5859559.0,4649852.0,,,,
10464,2017-02-21,search,opera,7744436.0,7056467.0,,,,
10465,2017-02-21,yandex,opera,5638422.0,5162423.0,,,,
10466,2017-02-22,search,opera,7223806.0,8021433.0,,,,
10467,2017-02-22,yandex,opera,5238468.0,5906302.0,,,,
10468,2017-02-23,search,opera,6410087.0,7975549.0,,,,
10469,2017-02-23,yandex,opera,4601965.0,5869229.0,,,,
10470,2017-02-24,search,opera,6561746.0,7848247.0,,,,
10471,2017-02-24,yandex,opera,4746493.0,5780183.0,,,,
10472,2017-02-25,search,opera,6464059.0,7780076.0,,,,
10473,2017-02-25,yandex,opera,4715371.0,5724526.0,,,,
10474,2017-02-26,search,opera,7155154.0,7390758.0,,,,
10475,2017-02-26,yandex,opera,5237519.0,5452573.0,,,,
10476,2017-02-27,search,opera,7948995.0,6453802.0,,,,
10477,2017-02-27,yandex,opera,5824257.0,4727233.0,,,,
10478,2017-02-28,search,opera,7551114.0,7152554.0,,,,
10479,2017-02-28,yandex,opera,5546014.0,5258960.0,,,,
10480,2017-03-01,search,opera,7246190.0,8063424.0,,,,
10481,2017-03-01,yandex,opera,5307848.0,5963806.0,,,,
10482,2017-03-02,search,opera,7266176.0,7873941.0,,,,
10483,2017-03-02,yandex,opera,5297191.0,5852944.0,,,,
10484,2017-03-03,search,opera,7100963.0,7955510.0,,,,
10485,2017-03-03,yandex,opera,5158715.0,5813433.0,,,,
10486,2017-03-04,search,opera,6137764.0,7735336.0,,,,
10487,2017-03-04,yandex,opera,4421211.0,5650077.0,,,,
10488,2017-03-05,search,opera,6816261.0,7455116.0,,,,
10489,2017-03-05,yandex,opera,4924121.0,5432651.0,,,,
10490,2017-03-06,search,opera,7388653.0,6511094.0,,,,
10491,2017-03-06,yandex,opera,5372573.0,4706211.0,,,,
10492,2017-03-07,search,opera,6808687.0,7206148.0,,,,
10493,2017-03-07,yandex,opera,4963256.0,5242486.0,,,,
10494,2017-03-08,search,opera,6489612.0,8008378.0,,,,
10495,2017-03-08,yandex,opera,4763291.0,5859559.0,,,,
10496,2017-03-09,search,opera,7453499.0,7744436.0,,,,
10497,2017-03-09,yandex,opera,5438176.0,5638422.0,,,,
10498,2017-03-10,search,opera,6406473.0,7223806.0,,,,
10499,2017-03-10,yandex,opera,4657488.0,5238468.0,,,,
10500,2017-03-11,search,opera,6140840.0,6410087.0,,,,
10501,2017-03-11,yandex,opera,4421425.0,4601965.0,,,,
10502,2017-03-12,search,opera,6840535.0,6561746.0,,,,
10503,2017-03-12,yandex,opera,4946131.0,4746493.0,,,,
10504,2017-03-13,search,opera,7507670.0,6464059.0,,,,
10505,2017-03-13,yandex,opera,5465766.0,4715371.0,,,,
10506,2017-03-14,search,opera,7404946.0,7155154.0,,,,
10507,2017-03-14,yandex,opera,5382141.0,5237519.0,,,,
10508,2017-03-15,search,opera,7265389.0,7948995.0,,,,
10509,2017-03-15,yandex,opera,5285734.0,5824257.0,,,,
10510,2017-03-16,search,opera,7330586.0,7551114.0,,,,
10511,2017-03-16,yandex,opera,5348727.0,5546014.0,,,,
10512,2017-03-17,search,opera,6857803.0,7246190.0,,,,
10513,2017-03-17,yandex,opera,4987860.0,5307848.0,,,,
10514,2017-03-18,search,opera,6059634.0,7266176.0,,,,
10515,2017-03-18,yandex,opera,4344854.0,5297191.0,,,,
10516,2017-03-19,search,opera,6864665.0,7100963.0,,,,
10517,2017-03-19,yandex,opera,4970085.0,5158715.0,,,,
10518,2017-03-20,search,opera,7490002.0,6137764.0,,,,
10519,2017-03-20,yandex,opera,5485161.0,4421211.0,,,,
10520,2017-03-21,search,opera,7279401.0,6816261.0,,,,
10521,2017-03-21,yandex,opera,5325455.0,4924121.0,,,,
10522,2017-03-22,search,opera,7071883.0,7388653.0,,,,
10523,2017-03-22,yandex,opera,5176897.0,5372573.0,,,,
10524,2017-03-23,search,opera,6909482.0,6808687.0,,,,
10525,2017-03-23,yandex,opera,5042974.0,4963256.0,,,,
10526,2017-03-24,search,opera,6680493.0,6489612.0,,,,
10527,2017-03-24,yandex,opera,4856697.0,4763291.0,,,,
10528,2017-03-25,search,opera,5807774.0,7453499.0,,,,
10529,2017-03-25,yandex,opera,4187817.0,5438176.0,,,,
10530,2017-03-26,search,opera,6405324.0,6406473.0,,,,
10531,2017-03-26,yandex,opera,4611525.0,4657488.0,,,,
10532,2017-03-27,search,opera,7495703.0,6140840.0,,,,
10533,2017-03-27,yandex,opera,5465640.0,4421425.0,,,,
10534,2017-03-28,search,opera,7313226.0,6840535.0,,,,
10535,2017-03-28,yandex,opera,5357767.0,4946131.0,,,,
10536,2017-03-29,search,opera,7056612.0,7507670.0,,,,
10537,2017-03-29,yandex,opera,5152668.0,5465766.0,,,,
10538,2017-03-30,search,opera,7160544.0,7404946.0,,,,
10539,2017-03-30,yandex,opera,5212104.0,5382141.0,,,,
10540,2017-03-31,search,opera,6680530.0,7265389.0,,,,
10541,2017-03-31,yandex,opera,4893520.0,5285734.0,,,,
10542,2017-04-01,search,opera,5628014.0,7330586.0,,,,
10543,2017-04-01,yandex,opera,4095868.0,5348727.0,,,,
10544,2017-04-02,search,opera,6191460.0,6857803.0,,,,
10545,2017-04-02,yandex,opera,4486828.0,4987860.0,,,,
10546,2017-04-03,search,opera,7223585.0,6059634.0,,,,
10547,2017-04-03,yandex,opera,5290385.0,4344854.0,,,,
10548,2017-04-04,search,opera,7033340.0,6864665.0,,,,
10549,2017-04-04,yandex,opera,5144748.0,4970085.0,,,,
10550,2017-04-05,search,opera,6901121.0,7490002.0,,,,
10551,2017-04-05,yandex,opera,5038873.0,5485161.0,,,,
10552,2017-04-06,search,opera,6821208.0,7279401.0,,,,
10553,2017-04-06,yandex,opera,4981479.0,5325455.0,,,,
10554,2017-04-07,search,opera,6706563.0,7071883.0,,,,
10555,2017-04-07,yandex,opera,4876575.0,5176897.0,,,,
10556,2017-04-08,search,opera,5531221.0,6909482.0,,,,
10557,2017-04-08,yandex,opera,3966409.0,5042974.0,,,,
10558,2017-04-09,search,opera,6343707.0,6680493.0,,,,
10559,2017-04-09,yandex,opera,4585675.0,4856697.0,,,,
10560,2017-04-10,search,opera,6911391.0,5807774.0,,,,
10561,2017-04-10,yandex,opera,5033862.0,4187817.0,,,,
10562,2017-04-11,search,opera,6807974.0,6405324.0,,,,
10563,2017-04-11,yandex,opera,4945222.0,4611525.0,,,,
10564,2017-04-12,search,opera,6692381.0,7495703.0,,,,
10565,2017-04-12,yandex,opera,4875378.0,5465640.0,,,,
10566,2017-04-13,search,opera,6521904.0,7313226.0,,,,
10567,2017-04-13,yandex,opera,4734198.0,5357767.0,,,,
10568,2017-04-14,search,opera,6395232.0,7056612.0,,,,
10569,2017-04-14,yandex,opera,4624046.0,5152668.0,,,,
10570,2017-04-15,search,opera,5275164.0,7160544.0,,,,
10571,2017-04-15,yandex,opera,3779963.0,5212104.0,,,,
10572,2017-04-16,search,opera,5686818.0,6680530.0,,,,
10573,2017-04-16,yandex,opera,4143817.0,4893520.0,,,,
10574,2017-04-17,search,opera,7136228.0,5628014.0,,,,
10575,2017-04-17,yandex,opera,5241108.0,4095868.0,,,,
10576,2017-04-18,search,opera,7145661.0,6191460.0,,,,
10577,2017-04-18,yandex,opera,5221185.0,4486828.0,,,,
10578,2017-04-19,search,opera,7160200.0,7223585.0,,,,
10579,2017-04-19,yandex,opera,5251293.0,5290385.0,,,,
10580,2017-04-20,search,opera,6898091.0,7033340.0,,,,
10581,2017-04-20,yandex,opera,5043669.0,5144748.0,,,,
10582,2017-04-21,search,opera,6493496.0,6901121.0,,,,
10583,2017-04-21,yandex,opera,4731363.0,5038873.0,,,,
10584,2017-04-22,search,opera,5545556.0,6821208.0,,,,
10585,2017-04-22,yandex,opera,3999276.0,4981479.0,,,,
10586,2017-04-23,search,opera,6084111.0,6706563.0,,,,
10587,2017-04-23,yandex,opera,4442608.0,4876575.0,,,,
10588,2017-04-24,search,opera,6955872.0,5531221.0,,,,
10589,2017-04-24,yandex,opera,5104424.0,3966409.0,,,,
10590,2017-04-25,search,opera,6535111.0,6343707.0,,,,
10591,2017-04-25,yandex,opera,4766834.0,4585675.0,,,,
10592,2017-04-26,search,opera,6549759.0,6911391.0,,,,
10593,2017-04-26,yandex,opera,4768655.0,5033862.0,,,,
10594,2017-04-27,search,opera,6316209.0,6807974.0,,,,
10595,2017-04-27,yandex,opera,4600630.0,4945222.0,,,,
10596,2017-04-28,search,opera,5786479.0,6692381.0,,,,
10597,2017-04-28,yandex,opera,4189648.0,4875378.0,,,,
10598,2017-04-29,search,opera,4636355.0,6521904.0,,,,
10599,2017-04-29,yandex,opera,3295931.0,4734198.0,,,,
10600,2017-04-30,search,opera,4849982.0,6395232.0,,,,
10601,2017-04-30,yandex,opera,3439274.0,4624046.0,,,,
10602,2017-05-01,search,opera,5148563.0,5275164.0,,,,
10603,2017-05-01,yandex,opera,3691019.0,3779963.0,,,,
10604,2017-05-02,search,opera,6214914.0,5686818.0,,,,
10605,2017-05-02,yandex,opera,4541269.0,4143817.0,,,,
10606,2017-05-03,search,opera,6288855.0,7136228.0,,,,
10607,2017-05-03,yandex,opera,4565923.0,5241108.0,,,,
10608,2017-05-04,search,opera,6237348.0,7145661.0,,,,
10609,2017-05-04,yandex,opera,4518575.0,5221185.0,,,,
10610,2017-05-05,search,opera,5680890.0,7160200.0,,,,
10611,2017-05-05,yandex,opera,4111683.0,5251293.0,,,,
10612,2017-05-06,search,opera,4678076.0,6898091.0,,,,
10613,2017-05-06,yandex,opera,3333331.0,5043669.0,,,,
10614,2017-05-07,search,opera,4857829.0,6493496.0,,,,
10615,2017-05-07,yandex,opera,3471115.0,4731363.0,,,,
10616,2017-05-08,search,opera,5339994.0,5545556.0,,,,
10617,2017-05-08,yandex,opera,3827315.0,3999276.0,,,,
10618,2017-05-09,search,opera,5633889.0,6084111.0,,,,
10619,2017-05-09,yandex,opera,4072829.0,4442608.0,,,,
10620,2017-05-10,search,opera,6825145.0,6955872.0,,,,
10621,2017-05-10,yandex,opera,4993584.0,5104424.0,,,,
10622,2017-05-11,search,opera,6616642.0,6535111.0,,,,
10623,2017-05-11,yandex,opera,4851345.0,4766834.0,,,,
10624,2017-05-12,search,opera,6078456.0,6549759.0,,,,
10625,2017-05-12,yandex,opera,4430492.0,4768655.0,,,,
10626,2017-05-13,search,opera,5027474.0,6316209.0,,,,
10627,2017-05-13,yandex,opera,3604170.0,4600630.0,,,,
10628,2017-05-14,search,opera,5612059.0,5786479.0,,,,
10629,2017-05-14,yandex,opera,4042564.0,4189648.0,,,,
10630,2017-05-15,search,opera,6642564.0,4636355.0,,,,
10631,2017-05-15,yandex,opera,4849652.0,3295931.0,,,,
10632,2017-05-16,search,opera,6735488.0,4849982.0,,,,
10633,2017-05-16,yandex,opera,4865788.0,3439274.0,,,,
10634,2017-05-17,search,opera,6573800.0,5148563.0,,,,
10635,2017-05-17,yandex,opera,4731268.0,3691019.0,,,,
10636,2017-05-18,search,opera,6321029.0,6214914.0,,,,
10637,2017-05-18,yandex,opera,4506592.0,4541269.0,,,,
10638,2017-05-19,search,opera,5686731.0,6288855.0,,,,
10639,2017-05-19,yandex,opera,4004517.0,4565923.0,,,,
10640,2017-05-20,search,opera,4590078.0,6237348.0,,,,
10641,2017-05-20,yandex,opera,3138149.0,4518575.0,,,,
10642,2017-05-21,search,opera,5417384.0,5680890.0,,,,
10643,2017-05-21,yandex,opera,3778287.0,4111683.0,,,,
